title,category,total_seasons,total_episodes,info_links
《Di Gi Charat 夏季特別篇》的主視覺圖,2000年7月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3393""}]"
《袖珍女侍小梅》的主視覺圖,2000年7月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/4387""}]"
《麻玲與蒼藍劍士》的主視覺圖,2000年7月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/5011""}]"
《純情房東俏房客 聖誕特別篇》的主視覺圖,2000年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/5385""}]"
《ONE PIECE 航海王：海肚臍大冒險》的主視覺圖,2000年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/1855""}]"
《烏龍派出所特別篇 4》的主視覺圖,2000年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2158""}]"
《世界名作劇場・完結版 小浣熊》的主視覺圖,2000年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/5623""}]"
《第一神拳》的主視覺圖,2000年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/1993""}]"
《犬夜叉》的主視覺圖,2000年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2240""}]"
《Di Gi Charat 聖誕節特別篇》的主視覺圖,2000年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3394""}]"
《GRAVITATION 萬有引力》的主視覺圖,2000年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3735""}]"
《清秀佳人 完結版》的主視覺圖,2001年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/5577""}]"
《刃牙》的主視覺圖,2001年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2290""}]"
《小英的故事 完結版》的主視覺圖,2001年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2950""}]"
《小魔女DoReMi 第三季：大~集合!》的主視覺圖,2001年1月新番,3,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3317""}]"
《純情房東俏房客 春季特別篇》的主視覺圖,2001年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/5386""}]"
《Di Gi Charat 賞櫻特別篇》的主視覺圖,2001年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3395""}]"
《花右京女侍隊》的主視覺圖,2001年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3971""}]"
《新白雪姬傳說》的主視覺圖,2001年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/4273""}]"
《怪醫黑傑克FLASH ANIME》的主視覺圖,2001年7月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/1417""}]"
《湯姆歷險記 完結版》的主視覺圖,2001年7月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3359""}]"
《通靈王》的主視覺圖,2001年7月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/1046""}]"
《刃牙 最大格鬥篇》的主視覺圖,2001年7月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2291""}]"
《Di Gi Charat 暑假特別篇》的主視覺圖,2001年7月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3397""}]"
《コスモウォーリアー零》的主視覺圖,2001年7月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3437""}]"
《X》的主視覺圖,2001年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/6481""}]"
《魔力女管家 年末特別篇》的主視覺圖,2001年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/4006""}]"
《棋靈王》的主視覺圖,2001年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/1947""}]"
《網球王子》的主視覺圖,2001年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2494""}]"
《Hellsing 厄夜怪客》的主視覺圖,2001年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3623""}]"
《魔力女管家》的主視覺圖,2001年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/4005""}]"
《小小雪精靈》的主視覺圖,2001年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/4357""}]"
《人造人009 THE CYBORG SOLDIER》的主視覺圖,2001年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/5971""}]"
《烏龍派出所特別篇 5》的主視覺圖,2002年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2159""}]"
《棋靈王 新春特別篇》的主視覺圖,2002年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/1948""}]"
《驚爆危機》的主視覺圖,2002年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2555""}]"
《ぱにょぱにょ デ・ジ・キャラット》的主視覺圖,2002年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3399""}]"
《小魔女DoReMi 第四季：大合~奏!》的主視覺圖,2002年1月新番,4,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3319""}]"
《星空的邂逅》的主視覺圖,2002年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/6158""}]"
《Kanon》的主視覺圖,2002年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/6270""}]"
《東京地底奇兵》的主視覺圖,2002年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/6529""}]"
《東京喵喵》的主視覺圖,2002年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/1315""}]"
《我們這一家》的主視覺圖,2002年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/1465""}]"
《十二國記》的主視覺圖,2002年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/1869""}]"
《天地無用！GXP》的主視覺圖,2002年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/4075""}]"
《Chobits》的主視覺圖,2002年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/4269""}]"
《青出於藍》的主視覺圖,2002年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/4524""}]"
《尋找滿月》的主視覺圖,2002年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/5298""}]"
《彩夢芭蕾》的主視覺圖,2002年7月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3322""}]"
《魔力女管家～更美麗的事物～》的主視覺圖,2002年7月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/4007""}]"
《G-on少女騎士團》的主視覺圖,2002年7月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/4449""}]"
《魔力女管家～更美麗的事物～ 歲末特別篇》的主視覺圖,2002年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/4008""}]"
《水のコトバ》的主視覺圖,2002年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/5157""}]"
《花田少年史》的主視覺圖,2002年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/1840""}]"
《機動戰士鋼彈SEED》的主視覺圖,2002年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2132""}]"
《火影忍者》的主視覺圖,2002年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2263""}]"
《寶可夢 超世代》的主視覺圖,2002年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2380""}]"
《彩夢芭蕾 總集篇》的主視覺圖,2002年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3323""}]"
《攻殼機動隊 STAND ALONE COMPLEX》的主視覺圖,2002年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3334""}]"
《小公主優希》的主視覺圖,2002年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/4362""}]"
《烏龍派出所特別篇 6》的主視覺圖,2003年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2160""}]"
《烏龍派出所特別篇 7》的主視覺圖,2003年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2161""}]"
《頭文字D to the Next Stage 〜計畫D的猜測〜》的主視覺圖,2003年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2842""}]"
《ガンパレード・マーチ 〜新たなる行軍歌〜》的主視覺圖,2003年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/4293""}]"
《ONE PIECE 航海王：奔向大海原！父親偉大的夢想》的主視覺圖,2003年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/1856""}]"
《奇諾之旅 -the Beautiful World-》的主視覺圖,2003年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/1446""}]"
《第一神拳 冠軍之路》的主視覺圖,2003年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/1995""}]"
《原子小金剛 (2003)》的主視覺圖,2003年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2999""}]"
《偵探學園Q》的主視覺圖,2003年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3156""}]"
《真珠美人魚》的主視覺圖,2003年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3240""}]"
《デ・ジ・キャラットにょ》的主視覺圖,2003年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3401""}]"
《音速小子X》的主視覺圖,2003年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3528""}]"
《萬花筒之星》的主視覺圖,2003年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/4498""}]"
《魔力女管家 夏日TV特別篇 「我認為好色是不對的！」》的主視覺圖,2003年7月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/4009""}]"
《小小雪精靈 特別篇》的主視覺圖,2003年7月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/4358""}]"
《驚爆危機？校園篇》的主視覺圖,2003年7月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2559""}]"
《一騎當千》的主視覺圖,2003年7月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3132""}]"
《BLAME！ 探索者: Ver.0.11》的主視覺圖,2003年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3585""}]"
《ONE PIECE 航海王：堅守最後的大舞台 》的主視覺圖,2003年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/1857""}]"
《怪醫黑傑克 特別篇 ～4個生命奇蹟～》的主視覺圖,2003年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/1418""}]"
《鋼之鍊金術師》的主視覺圖,2003年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/1779""}]"
《最遊記RELOAD》的主視覺圖,2003年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2432""}]"
《魔法咪路咪路》的主視覺圖,2003年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3308""}]"
《魔法咪路咪路 第二季：Golden》的主視覺圖,2003年10月新番,2,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3309""}]"
《青出於藍 ～缘～》的主視覺圖,2003年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/4525""}]"
《GUNSLINGER GIRL 神槍少女》的主視覺圖,2003年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/4558""}]"
《PEACE MAKER 鐵～和平捍衛隊 鐵～》的主視覺圖,2003年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/4564""}]"
《MEZZO -メゾ-》的主視覺圖,2004年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/6340""}]"
《機動戰士鋼彈SEED 特別篇》的主視覺圖,2004年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2133""}]"
《棋靈王 邁向北斗盃之路》的主視覺圖,2004年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/1950""}]"
《妄想代理人》的主視覺圖,2004年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2150""}]"
《攻殼機動隊 S.A.C. 2nd GIG》的主視覺圖,2004年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3336""}]"
《怪傑佐羅力》的主視覺圖,2004年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3415""}]"
《モンキーターン》的主視覺圖,2004年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/4723""}]"
《瑪莉亞的凝望》的主視覺圖,2004年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/5424""}]"
《最遊記RELOAD GUNLOCK》的主視覺圖,2004年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2433""}]"
《KERORO軍曹》的主視覺圖,2004年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2676""}]"
《頭文字D Fourth Stage》的主視覺圖,2004年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2843""}]"
《真珠美人魚Pure》的主視覺圖,2004年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3241""}]"
《魔法咪路咪路 第三季：Wonderful》的主視覺圖,2004年4月新番,3,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3310""}]"
《小魔女DoReMi秘密篇》的主視覺圖,2004年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3320""}]"
《GANTZ 殺戮都市 ～the first stage～》的主視覺圖,2004年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3522""}]"
《SAMURAI 7 七武士》的主視覺圖,2004年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3610""}]"
《花右京女侍隊 La Verite》的主視覺圖,2004年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3973""}]"
《戀風》的主視覺圖,2004年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3976""}]"
《MONSTER 怪物》的主視覺圖,2004年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/4107""}]"
《醜陋美世界》的主視覺圖,2004年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/4366""}]"
《陸奧圓明流外傳 修羅之刻》的主視覺圖,2004年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/4729""}]"
《瑪莉亞的凝望～春～》的主視覺圖,2004年7月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/5475""}]"
《GANTZ 殺戮都市 〜the 2nd stage〜》的主視覺圖,2004年7月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3523""}]"
《モンキーターン V》的主視覺圖,2004年7月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/4724""}]"
《BLEACH 死神：memories in the rain》的主視覺圖,2004年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3226""}]"
《怪醫黑傑克》的主視覺圖,2004年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/1419""}]"
《烘焙王》的主視覺圖,2004年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/1852""}]"
《棒球大聯盟》的主視覺圖,2004年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2048""}]"
《機動戰士鋼彈SEED DESTINY》的主視覺圖,2004年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2137""}]"
《魔法少女奈葉》的主視覺圖,2004年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2365""}]"
《遊戲王GX》的主視覺圖,2004年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3273""}]"
《BLEACH 死神》的主視覺圖,2004年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3225""}]"
